fatigue_score,acceleration,angular_velocity,body_orientation,ground_reaction_force,step_count,cadence,jump_height_cm,range_of_motion,impact_force,gait_symmetry,speed,training_duration,previous_injury_history,rest_period,repetition_count,workload_intensity,acc_rms,injury_risk
58.4657,1.3864,-0.1839,-114.3438,481.6495,99,70.2465,28.5115,76.9687,272.8364,0.6047,9.6975,93.1263,0,9.1936,38,5.7775,1.0178,0
46.1093,-0.7911,0.1956,23.085,642.2529,116,83.1373,24.0859,91.9032,255.489,0.6781,10.404,107.1459,1,5.5233,28,7.7421,1.0525,0
64.3551,-0.4447,0.2339,66.3804,288.8971,119,74.2241,80.151,83.5169,373.1593,0.8585,11.3465,48.5262,0,7.7576,31,9.7888,0.8326,0
65.1782,0.9873,-0.3673,-158.2569,411.7061,109,85.0448,61.7707,84.6529,159.1881,0.8101,1.0087,123.7879,0,8.4889,29,6.6824,0.8804,0
32.1458,1.2328,0.2219,65.3022,471.3386,107,69.6885,97.1758,116.5309,276.5211,0.7275,10.5147,68.8475,1,7.481,36,10.3729,1.0034,0
50.3178,-0.6448,-0.8472,-122.5919,292.8606,101,87.9403,58.0261,57.1194,348.3527,0.7776,1.204,98.4491,0,8.6188,28,5.6961,0.8622,0
44.5016,-1.6213,0.459,-72.2453,595.5553,102,94.9003,63.3187,85.8261,109.6462,0.8703,11.886,111.736,0,4.5059,31,6.0999,0.8516,0
47.3952,1.2549,0.7849,85.9715,689.8826,103,78.3346,31.8905,86.3996,170.6107,0.9557,1.3061,73.4665,0,7.9855,30,5.5257,0.9469,0
41.8385,0.5839,0.4529,-121.1076,243.6742,106,93.4879,79.3729,54.8268,420.655,0.7036,11.9476,63.2119,0,11.0316,31,7.6657,0.9607,0
40.5858,0.4006,0.7486,11.4059,437.6756,106,87.5349,13.0638,57.2608,110.7407,0.9521,4.9357,89.0489,0,7.27,34,4.9567,0.9876,0
59.0117,0.9156,-0.3811,32.1031,474.5627,87,83.3652,62.9115,96.6739,203.1225,0.7642,8.8797,108.9492,1,9.6693,31,7.5184,0.9287,0
38.3194,-1.1851,-0.1125,-120.8312,548.4402,104,79.8654,52.225,58.3233,464.4662,0.7339,2.1042,110.464,1,7.187,21,4.1594,0.9577,0
50.9335,0.3912,0.0627,-81.0787,628.2436,99,74.5574,79.1813,50.8818,337.0016,0.8274,0.9905,95.9348,1,6.9585,26,7.601,0.9775,0
36.5086,-0.2853,0.0644,38.327,458.1714,93,91.9776,47.384,118.5276,428.913,0.7424,8.0689,58.9265,0,6.6993,35,6.9324,1.0916,0
62.6941,0.6028,-0.2186,-13.9685,641.1288,116,89.959,50.7685,38.3532,221.1439,0.7163,6.6379,56.694,0,5.0684,27,7.8822,1.0918,0
50.3003,0.799,-0.4566,57.5933,513.2573,114,69.5466,11.3624,58.1536,159.8315,0.96,10.8955,114.3947,0,8.664,33,1.8631,0.8705,0
57.4529,0.9766,0.8635,127.6981,409.5731,100,81.1505,12.1469,105.6632,309.7983,0.7621,8.1692,92.7408,0,7.6309,38,4.7222,0.9219,0
51.9511,0.5986,-0.4165,-131.3878,534.5904,112,71.8609,57.3869,48.2548,344.2957,0.6606,7.6407,116.9646,0,5.8439,37,8.767,0.9888,0
47.4676,0.2507,0.8282,-154.5722,310.5102,108,84.7508,72.7749,53.1468,134.8895,0.7729,7.8316,83.5682,0,6.6291,25,3.2724,0.951,0
50.6837,0.2842,0.2475,60.0216,461.8145,93,87.4909,55.7954,44.6019,300.4787,0.7157,4.8101,88.5535,1,4.4744,32,6.4534,0.8396,0
65.0733,0.3668,0.1015,97.4317,473.6759,114,64.3652,47.298,82.6728,216.5965,0.805,8.6607,96.6932,1,8.6582,37,6.7616,1.154,0
41.0257,-0.6243,0.2715,-18.2495,409.2774,103,79.1649,56.1597,30.2391,306.591,0.8571,10.731,127.6227,0,7.0952,25,5.6243,1.186,0
24.5065,-0.3705,0.7617,-38.1926,879.8901,101,84.2444,53.9661,108.8129,401.1719,0.6062,8.2993,114.094,0,7.3904,32,6.2909,1.1074,0
42.1314,0.4023,-1.3122,34.8379,695.2325,96,80.9136,63.2473,63.7862,272.4174,0.9151,1.3556,66.0329,0,9.1111,40,3.8037,1.2044,1
37.9091,0.6505,0.1796,18.5234,529.9712,109,97.836,30.7561,75.121,417.8033,0.7872,5.4261,93.8769,1,9.9755,26,6.2654,1.0387,0
59.6801,-0.651,0.0745,-3.5386,564.1488,76,64.2704,55.1186,52.3832,276.5374,0.8168,4.8444,112.0177,1,10.4117,30,5.3852,1.1349,0
48.2427,-1.0766,0.093,114.7338,577.5402,102,93.552,29.7663,33.7837,390.4669,0.655,5.8133,125.0118,0,9.0173,17,7.5257,0.8656,0
58.2745,-1.6753,0.4703,-117.5398,593.6849,96,71.1649,72.0662,116.6106,386.4498,0.7749,3.4981,171.7642,0,7.1469,25,8.1547,1.0379,0
50.3189,-1.2613,-0.3052,65.2352,734.3123,99,58.5676,28.1085,109.2656,363.9662,0.7969,6.6996,63.3411,0,5.4982,31,5.1638,0.8598,0
50.0868,-0.5396,-0.5754,86.8823,639.1176,104,83.2023,45.5067,54.8686,322.1569,0.6164,9.6522,111.1175,0,10.8835,34,7.0217,1.1246,0
51.6394,-0.4466,-0.6921,144.4687,202.1453,113,78.7447,61.946,38.9431,475.7155,0.6706,4.0239,118.0912,0,9.8055,36,6.1629,0.8597,0
64.8002,-0.2828,-0.4537,160.2361,625.0369,111,80.9216,23.591,70.5147,321.6153,0.7469,11.0488,107.1079,0,6.2154,34,3.7578,1.0136,0
51.8653,-1.205,0.3437,2.8316,374.4943,102,85.2148,33.7119,79.5574,373.3529,0.6717,3.314,95.0564,0,10.2695,31,5.299,1.1356,0
61.0917,-1.8125,0.2524,-23.8896,416.8677,94,85.4964,94.701,81.3412,153.3716,0.7282,6.0171,83.5139,0,9.2977,29,4.3711,1.1309,0
60.4516,0.1266,0.4417,1.4071,647.1981,97,74.692,68.8143,112.5024,373.4575,0.9514,7.8575,92.3047,0,6.4363,36,6.8239,0.9591,0
48.3671,0.127,-0.2299,83.7285,220.5244,102,88.1178,56.6928,90.569,401.684,0.8498,9.8339,100.139,1,5.9429,30,4.0688,0.918,0
49.2607,0.6213,-0.2077,-173.8183,756.8859,88,59.8333,62.9053,85.4576,260.524,0.8198,8.012,100.1534,0,11.0425,29,6.1547,1.0974,0
46.222,0.815,0.8269,-117.3082,622.5994,105,79.0546,15.9131,37.6926,425.8221,0.9379,10.5744,124.0155,0,6.7457,38,7.3885,0.9051,0
62.8318,0.3924,0.5099,146.7599,550.057,89,91.2934,62.5692,77.2243,201.4711,0.6946,9.9738,94.5117,0,9.6902,31,4.0919,0.9493,0
40.5894,0.1147,0.3761,-109.6435,625.0782,93,82.8569,89.0945,79.7632,204.5968,0.9904,2.4472,105.294,0,8.7298,25,8.6013,1.0386,0
42.7701,0.876,-0.9124,-97.746,672.2735,100,80.4998,40.1221,86.6906,339.853,0.6878,4.4491,128.4628,0,3.9185,28,9.2795,0.8193,0
47.2376,1.4241,0.9788,158.2072,533.4334,82,76.5604,86.4719,44.4753,334.2145,0.7969,0.3499,107.8347,0,8.44,36,3.7872,0.9609,0
38.5185,-0.6767,-0.046,-74.0591,616.1064,98,83.4725,40.7478,116.4734,246.0248,0.9855,3.4488,124.1993,0,7.9925,36,5.1788,1.1304,0
44.0871,0.7703,0.0865,-75.4406,353.0189,114,77.1947,52.4279,81.5116,177.0771,0.7334,0.1803,89.1142,0,10.5199,40,4.7036,0.8873,0
61.3607,-0.6242,0.2238,152.5352,621.7898,108,86.2696,23.2137,67.4787,417.6458,0.6668,8.2417,89.4038,0,9.6724,19,6.2487,1.0972,0
56.5141,0.219,0.0823,-44.9705,591.1546,86,74.8067,58.7158,89.734,142.4411,0.7629,8.5204,23.161,0,8.082,30,4.619,1.1171,0
45.7926,1.0695,-0.086,-2.1809,715.8838,103,95.2564,52.9816,43.0259,344.2679,0.6932,9.3888,101.8331,0,10.578,38,7.9141,0.8299,0
58.0283,-0.2737,0.0725,21.7466,526.1214,115,85.4693,45.5498,69.2551,215.7178,0.8994,1.7066,57.6604,0,6.9368,30,4.8604,0.8406,0
70.8191,-0.9521,0.3182,132.5817,545.9638,103,98.1286,32.7824,94.8871,326.9797,0.9681,3.8933,70.9111,1,8.0195,24,7.7703,1.0943,1
53.1311,-0.4592,0.4244,-152.0743,361.5021,98,76.1213,54.5047,114.6466,287.3565,0.9427,7.5406,130.2347,1,8.5329,40,4.9482,1.0745,0
64.2036,-0.953,0.6099,-86.0918,499.9178,114,92.244,37.4456,70.2004,464.7191,0.6573,10.2391,124.9242,0,5.095,37,8.4535,1.1684,0
58.5159,-1.0742,-0.5488,31.3229,591.7063,101,67.3469,72.1281,86.7452,439.3605,0.9804,10.1897,98.3667,0,7.6405,28,7.5929,0.989,0
47.0556,1.2066,-0.273,-23.5394,605.9131,119,87.2203,55.186,68.7814,282.831,0.8942,4.8416,104.1152,0,5.4606,25,4.9048,1.1172,0
51.973,0.5324,0.4265,-79.8189,756.972,89,78.8427,40.2849,77.1497,416.6596,0.9033,3.9665,116.4081,1,7.0441,31,7.2399,1.1161,0
55.2628,-0.7196,-0.7851,-32.5288,569.2228,105,81.1912,70.0083,75.2644,114.2682,0.82,5.5702,117.9056,0,3.9297,26,4.0462,1.026,0
42.5503,-0.9844,0.0808,167.8473,486.0858,113,87.2934,41.3822,92.6772,286.4638,0.7494,1.9158,75.5315,0,4.8408,25,7.6467,0.8678,0
23.9075,-0.9154,-0.393,-172.4283,583.4999,107,87.4333,69.4511,88.8103,272.8244,0.7008,2.764,106.7715,0,10.7594,28,5.3742,1.1677,0
41.6592,-0.7197,0.2756,-127.0892,416.3867,130,88.3853,52.3557,30.7086,95.4233,0.7882,0.2176,66.6249,0,10.4524,32,5.8262,1.0104,0
28.4186,1.1527,-0.4225,-173.2841,698.7589,106,83.5187,11.843,37.498,255.1203,0.922,8.9708,106.7834,0,7.8305,29,4.7195,0.83,0
42.4855,-0.1101,-0.1798,33.6228,395.971,81,85.4184,61.7599,98.4502,416.1405,0.7244,11.9394,78.0977,0,8.427,30,7.9973,0.9465,0
32.9256,2.1316,-0.1452,-175.3427,439.2257,108,77.7819,48.9383,44.5331,318.2569,0.9559,0.9302,91.5614,0,5.8619,27,8.1553,0.8786,0
58.8011,-0.0397,0.1232,-16.5542,338.6753,116,73.5582,61.0987,99.2615,353.1086,0.6585,1.8045,69.7305,0,4.3287,44,4.3154,1.1524,0
38.174,-0.5756,0.4792,129.3106,512.4284,93,81.667,54.3141,103.3902,190.4836,0.6199,2.4513,100.2205,0,9.961,35,3.0444,0.9163,0
55.4411,0.9278,0.516,-145.0062,596.7777,101,58.5471,54.4446,114.1278,210.0215,0.8011,6.5351,75.0158,0,9.0406,29,4.6479,1.1245,0
57.666,-1.6701,0.1025,-48.5373,747.9912,118,84.1906,50.8528,103.2522,287.6306,0.9717,4.6493,168.577,0,6.5364,30,6.3226,1.1813,1
57.0151,0.1884,-0.5548,-43.9207,491.3918,84,88.6982,107.6533,78.0144,334.9932,0.9343,0.9475,64.9964,0,6.0675,34,3.6497,1.1902,0
31.3166,-1.2122,1.2898,-49.5885,466.3378,108,86.1996,60.5177,49.0121,360.8498,0.6552,0.0584,136.3206,1,8.3468,38,3.6359,0.9231,0
61.2264,-2.1821,-0.0426,81.8863,99.7163,91,73.8877,14.636,41.5794,303.516,0.6562,4.0577,93.2805,1,8.1437,33,3.8537,1.0731,0
54.2034,-0.1176,0.1369,-178.4125,533.4701,94,59.5525,19.8433,108.6585,243.8882,0.6382,5.3015,96.1716,0,9.3666,25,3.4682,1.0178,0
58.0427,0.8348,0.1211,100.7874,504.1399,94,86.5619,58.6667,65.1303,248.2132,0.915,8.2755,115.4487,1,6.7637,33,7.011,1.1958,0
68.2988,0.2139,0.1769,122.0549,502.3697,111,72.1137,38.5514,34.6994,231.5175,0.7321,11.7536,65.4049,0,6.4805,39,5.8152,1.1118,0
57.9433,0.0937,-0.4235,-24.6731,725.8709,111,67.1262,71.4689,61.2645,226.2972,0.7333,4.9617,127.3767,0,6.431,27,8.3697,0.8248,0
38.1735,-2.5988,0.2193,139.3765,581.9195,107,89.4835,56.4583,108.1826,213.9305,0.9701,6.2477,95.2028,0,12.4301,34,3.6713,1.1595,0
56.5328,-0.155,0.9108,-42.826,437.5853,88,66.4465,57.5348,80.5995,353.867,0.8563,8.7941,27.4853,1,7.262,28,4.7274,1.1669,0
34.9638,-0.1452,-1.0046,70.1002,364.1366,107,78.2845,31.5926,87.7296,305.2082,0.9722,5.0079,100.3941,0,8.387,21,8.1716,0.907,0
49.3703,0.6213,0.0162,-40.023,326.4016,104,97.7738,61.4902,52.8089,353.0586,0.6957,7.1691,92.3706,0,4.5823,35,6.0112,1.1317,0
44.9677,-1.0581,-0.5608,-166.3764,433.1643,89,73.3272,53.4445,31.7539,270.7471,0.8967,4.4197,82.7258,0,6.8828,25,7.2258,1.2047,0
50.1015,0.8297,0.4944,-149.9665,556.1017,98,69.3433,31.2717,112.5098,291.4881,0.6375,11.8849,90.3804,1,7.1957,32,4.9776,0.9878,0
34.9046,-0.5094,0.5706,-20.8622,183.5456,103,85.0727,31.352,36.6737,116.012,0.866,2.668,142.6334,0,11.6649,27,5.9724,1.0904,0
36.0562,-0.2993,-0.0638,176.4346,479.7429,102,83.2704,83.123,119.9359,375.4703,0.7725,8.9857,115.6565,0,10.495,27,1.5548,1.0812,0
45.5065,0.5279,0.0304,-116.0795,620.2743,100,63.4264,61.3603,108.2277,338.7364,0.6127,1.0925,52.9589,1,5.102,33,8.7169,0.9054,0
47.7748,-1.1894,-0.4405,142.4095,344.7031,87,80.526,42.3504,40.4273,312.74,0.6338,3.2549,45.7111,0,9.3853,31,7.5131,0.9607,1
45.742,0.8242,-1.1789,150.9819,473.2751,107,91.7814,39.0846,119.9402,391.6201,0.9763,8.3843,79.42,1,7.0444,24,2.0304,0.8837,0
64.5045,-1.3546,-0.1351,-32.5264,351.2629,105,93.9992,50.2093,102.7273,470.1541,0.9139,3.679,135.8521,0,7.4228,17,5.6302,0.9114,0
54.2364,0.6552,-0.1069,-13.7428,93.7739,101,77.3953,55.7695,106.3376,221.6181,0.9203,3.685,124.4911,0,5.3258,24,7.2476,0.9687,0
53.9619,-0.2355,0.0215,1.0154,379.9459,94,84.9578,23.0452,102.8714,441.5821,0.6129,2.477,66.3783,0,7.7385,44,6.8923,0.9049,0
46.1769,-0.1538,-1.6393,97.3465,340.4693,109,85.4208,47.503,113.601,426.3403,0.8997,1.0144,66.528,0,7.4634,29,6.5122,1.1333,0
36.0817,-3.0651,-0.8627,-135.4592,616.2655,100,90.0817,9.0203,98.0999,258.6241,0.6108,4.2594,97.0247,0,4.1113,32,7.3,0.8655,0
49.9588,-0.5908,-0.7415,-61.6906,572.0804,105,79.0918,49.5078,77.3722,190.8456,0.7138,1.1427,88.6786,0,9.2817,25,5.6351,1.0021,0
68.0727,-0.2102,0.0415,-118.5472,343.7296,87,92.9531,79.1443,30.0047,328.1221,0.7991,11.8292,43.9409,0,9.5685,30,5.0987,1.0406,0
52.2438,1.5486,0.2926,136.2291,693.8974,105,72.7029,23.976,55.1409,413.1308,0.7569,3.6224,85.4864,0,7.1158,24,6.823,0.9646,0
61.1319,-0.0359,-0.5813,-154.6135,608.7807,101,87.8022,47.2022,84.0219,174.0717,0.6564,6.3667,62.6101,0,9.114,24,4.8708,1.0652,0
62.3939,-0.653,-0.1379,89.1735,461.5335,111,69.9792,45.6555,58.0951,175.2851,0.9933,3.2785,54.0817,0,9.9498,38,7.0962,1.0728,0
55.5954,0.8337,-0.2894,-21.6932,549.5083,83,62.0979,27.5138,66.9066,358.5615,0.6214,2.7604,68.0347,0,6.1286,36,6.2054,1.1409,0
52.2027,-0.5052,1.016,77.2575,358.1942,92,86.1225,40.9394,39.7117,313.8189,0.8734,8.6227,51.7398,1,4.8332,27,6.9307,1.0028,0
40.1227,1.0322,-0.1924,140.3623,130.7072,103,109.5533,23.5735,118.1978,385.4616,0.9164,4.3462,87.2402,1,8.7715,23,7.6929,0.8226,0
47.9155,0.2613,-0.2135,-57.7216,513.6314,95,83.2043,30.6445,40.3489,329.1513,0.7112,1.9842,57.518,1,8.8605,32,8.949,1.1803,0
46.391,-0.8996,-0.408,-98.2795,295.384,101,77.9085,53.2744,36.4226,336.9173,0.7628,2.4053,82.9562,0,11.2034,26,6.1367,0.8511,0
53.3,0.9379,-0.9505,54.0787,465.9748,98,92.4208,57.7481,82.6039,316.1601,0.6336,10.5277,97.7589,0,7.7076,28,5.1066,0.8658,0
35.8593,0.601,0.3232,179.1093,561.6513,112,75.5535,43.4148,85.9395,303.9885,0.7438,6.7832,111.6219,0,8.8902,31,5.3334,1.1319,0
44.6271,0.8957,-0.1332,82.623,208.4516,87,62.3516,76.8388,77.2014,365.6527,0.739,7.9314,82.0242,0,7.0405,31,7.5838,0.9398,0
54.0402,-0.1821,-0.1942,106.4241,530.9979,104,89.4268,64.631,61.7916,164.7857,0.612,1.0472,138.2312,0,6.2796,24,5.7125,0.8288,0
42.9789,0.6011,0.0912,46.7486,623.9669,88,95.5469,89.3575,113.1871,295.4303,0.7056,6.9409,110.1183,0,9.8175,31,7.504,0.8403,0
40.8439,1.9205,-0.7889,-47.454,188.1559,81,81.2889,47.6307,60.9103,255.9631,0.971,2.2345,125.0157,0,9.4987,28,6.142,1.0516,1
42.0858,0.1714,0.8853,55.6719,605.8157,127,83.1259,29.0221,57.9626,250.2388,0.8708,1.4584,112.6214,0,5.1933,20,8.6474,1.0795,0
47.2759,-0.3986,-0.9103,-133.7219,784.8471,93,73.9117,46.223,115.0656,362.6651,0.6059,5.8234,84.5544,0,8.21,41,6.5917,0.8215,0
26.1931,1.544,0.8882,-4.0255,461.7384,116,78.3745,90.3148,109.6391,381.5876,0.8072,7.1408,81.2957,0,6.8597,28,4.6096,0.881,0
42.5384,0.6671,-0.0075,26.301,611.0628,88,82.2235,29.9501,72.9106,378.5615,0.7393,4.3537,93.3948,1,9.4068,20,8.5842,1.1733,0
59.5275,-0.4505,-0.1932,146.43,349.2981,102,80.4496,66.9857,53.4628,381.2192,0.9939,8.2735,119.1599,1,7.5721,34,4.7015,1.1935,0
53.2388,1.7351,0.3356,151.099,638.0349,87,80.358,29.4105,41.6538,327.7962,0.9795,9.9325,87.1271,0,7.9275,27,4.4181,1.0495,0
54.2004,-1.2034,-0.1732,-158.3552,576.5208,96,48.5922,42.6735,101.9153,157.1493,0.8746,7.4089,41.2446,1,9.6553,21,7.0232,1.0727,0
31.7231,0.5292,0.4659,47.4772,532.6631,95,81.6491,39.9925,95.3543,275.1382,0.6073,9.394,71.8022,1,9.0637,32,4.2894,1.2062,0
45.858,1.1465,0.154,106.7007,524.129,79,66.7242,31.6534,39.506,344.1599,0.6588,10.1803,2.9309,0,5.6265,27,6.4819,0.8407,0
48.8412,1.0717,0.3564,13.1214,559.1673,93,84.7567,65.5924,96.6376,314.9166,0.9039,11.8782,75.8683,0,8.0911,24,6.1655,1.0237,0
54.6436,-0.9,0.5201,-145.5587,490.4,139,90.5749,78.7923,110.7861,389.1565,0.8407,6.9888,75.8168,1,8.2228,49,6.6292,1.1085,0
61.1086,-1.2406,-0.0872,-96.2174,354.0605,100,85.6023,68.0464,35.0245,330.6354,0.6932,1.3359,80.7774,1,6.1831,29,10.3227,0.8954,0
59.5473,0.2295,0.4823,-67.0882,477.8223,81,68.5198,50.5329,66.9547,309.8363,0.6433,4.9581,105.4962,0,8.7505,25,7.1451,1.1874,0
44.1463,0.7047,0.259,58.6078,492.8474,71,71.6583,20.2675,66.7529,220.4566,0.7465,8.9422,142.5607,0,9.0819,32,5.6016,1.0673,0
44.3752,-1.078,0.667,-156.3917,323.914,91,79.3326,52.5973,102.9286,266.4932,0.9507,10.4547,65.1795,0,5.0753,33,11.7669,0.8907,0
64.1202,0.3018,-0.1836,17.8632,483.4275,110,88.534,62.5073,40.7044,402.3525,0.8156,2.5165,102.1804,0,6.7332,33,7.8283,1.1607,0
46.3993,-1.4575,0.6828,-140.7836,490.7373,111,89.9452,48.1614,43.6268,269.5337,0.7167,7.2281,41.5718,0,8.5008,26,5.411,0.8438,0
39.1741,1.0608,-0.3865,-37.7569,421.9069,93,83.6063,76.5645,64.4727,380.1565,0.6356,8.7612,102.9608,1,8.7085,17,9.1992,1.202,0
47.9287,-0.5713,-1.0035,-26.7997,552.8436,109,70.3576,46.0665,106.6585,124.4664,0.6724,11.8582,94.3041,0,7.6368,29,2.271,0.8728,0
63.4936,-0.164,-0.6824,-17.3384,588.4291,91,91.7393,38.0114,118.7993,217.2003,0.7668,4.5911,164.7826,0,9.8282,25,5.8355,1.0971,0
40.9513,0.8643,-0.1659,75.913,400.4474,114,79.7421,69.7428,79.1517,138.6755,0.903,0.5228,79.1159,0,8.1427,27,5.2568,0.9188,0
45.7112,0.7712,0.1313,-150.7693,522.3695,95,76.0235,67.3349,44.2034,72.2554,0.794,11.5356,87.5946,0,7.7772,18,6.2017,0.8313,0
41.3649,0.4739,0.008,-83.4328,636.3788,79,75.1325,79.9625,111.2529,117.0832,0.7884,0.5534,51.9233,0,9.3088,35,6.4759,0.9881,0
59.5639,1.0295,0.3934,50.8067,348.4446,102,64.7801,60.4501,44.6025,283.553,0.7113,2.8365,131.8379,0,11.9121,43,5.3754,1.1916,0
52.8785,0.409,-0.6003,159.6836,250.5171,81,90.9977,33.9076,63.1015,445.3704,0.7,6.6196,61.8638,0,8.4014,33,7.8384,0.908,0
59.2588,1.4475,0.8622,43.4871,358.8276,90,78.7487,-1.8219,96.6664,139.7113,0.8687,1.054,118.5508,0,8.1116,32,8.3308,0.944,0
65.6502,-1.7108,0.6727,138.0118,579.0338,104,73.0784,15.5463,35.3698,302.178,0.8856,11.3164,135.5822,0,6.6874,34,3.4829,1.2021,0
34.879,-0.0596,0.4676,168.6261,431.493,77,86.0728,38.386,73.6279,277.4188,0.9847,6.8394,44.635,0,7.503,30,3.3093,1.0356,0
42.4085,-0.1021,0.6326,138.2056,314.2187,109,87.8733,76.5303,66.6531,304.9734,0.9598,4.3402,92.184,0,4.958,22,9.3128,1.0903,0
45.6648,-0.219,-0.7764,169.9945,690.4097,90,62.6739,74.4731,115.0834,277.6728,0.8343,4.3034,94.6964,1,7.9435,34,5.2123,0.8697,0
50.6884,0.4974,0.3495,99.7349,322.9485,130,95.5065,41.912,79.1548,232.3899,0.8444,0.14,45.628,1,6.9308,27,2.7207,1.0165,0
55.059,0.214,0.3702,139.3763,474.4134,88,102.2132,66.2707,109.8873,75.7709,0.7566,9.723,43.7544,1,7.3763,33,5.6713,1.0931,0
45.0855,0.8248,0.4837,-3.0774,610.486,107,81.0199,22.4759,37.9845,356.8078,0.9892,4.9053,34.8183,1,9.2965,31,6.7897,0.8338,0
43.0806,-1.1839,0.4234,-55.6419,600.5203,109,82.3937,74.8261,80.1994,402.3591,0.9667,0.119,40.8822,0,8.4629,34,7.2476,1.0908,0
59.5666,2.2922,0.2223,179.8958,562.5973,107,103.935,44.3862,92.2732,296.9494,0.6169,9.5791,114.8285,0,10.3933,38,7.0772,0.8295,0
55.461,-0.391,0.2022,-144.8064,399.8072,93,69.0721,62.9443,43.597,305.1712,0.7488,10.9898,30.9769,1,10.5684,31,5.9016,0.8739,0
53.1588,0.2868,0.5962,164.9515,583.6849,105,74.7835,60.7615,106.3439,164.2086,0.7604,7.7089,101.5437,0,7.5879,46,3.2585,0.9926,0
28.5424,-0.2062,-0.3117,-24.8853,502.2151,88,85.8129,59.3053,109.1226,249.8708,0.7077,11.7819,129.5075,1,9.4382,28,5.9855,1.0818,0
62.0668,0.0811,0.1834,-171.942,560.9839,97,91.4767,25.9952,91.0076,352.9987,0.7763,6.4286,114.9931,1,8.6343,33,7.3002,0.9209,0
51.8397,-0.5349,-0.2765,109.0859,705.5962,98,80.3807,38.2585,76.8275,198.6735,0.7803,1.0139,59.0816,1,9.2378,27,8.2403,0.8112,1
48.3802,0.2058,-0.076,-20.082,320.9379,99,71.8642,71.0932,92.4685,288.9,0.9108,11.6014,160.9927,0,8.4632,39,6.7667,1.1775,0
41.8067,0.5801,-1.3362,107.527,557.7849,104,92.8812,60.1543,55.6661,514.7206,0.9641,3.5702,98.9245,0,7.067,38,8.5815,0.9185,0
43.6709,-2.4017,-0.4353,-163.8661,521.3212,100,79.923,28.3797,39.9639,321.4297,0.8111,8.5865,80.1041,1,8.5482,27,3.8471,0.9989,0
41.0909,-0.3285,-0.2182,170.6927,641.653,109,80.014,57.523,79.6845,187.3007,0.7028,6.0334,144.9224,0,6.9508,21,6.1324,0.8317,0
30.0243,-0.3666,-0.2116,61.5737,766.7474,92,89.298,29.0736,73.4281,578.657,0.8143,2.11,120.2901,1,11.292,34,5.4753,1.0812,1
41.8248,2.3211,-0.1667,-162.7214,762.0739,111,95.0568,24.7035,68.3837,337.2454,0.6712,4.6766,81.7003,0,9.6256,33,9.6857,1.1248,0
34.0096,0.8601,-0.5925,-178.3272,625.2508,97,82.397,37.5884,47.0103,217.8212,0.7404,4.8423,102.7857,0,13.9286,30,7.7725,0.9905,0
49.3953,1.5001,-0.1662,33.8406,410.1971,88,84.7828,48.0736,47.1242,289.9324,0.814,9.0603,112.0101,0,7.6861,30,12.4125,0.8692,0
38.4924,0.5581,0.5427,171.5397,436.6543,99,90.4635,25.9563,118.6721,129.9084,0.9807,3.3486,126.653,0,9.9132,27,6.539,0.8544,0
57.2993,0.0824,-0.1493,8.6398,608.2084,91,77.7359,67.8297,113.4329,217.9456,0.7876,11.9121,62.282,0,11.8116,21,7.6156,1.1861,0
33.3568,0.3642,0.6491,-52.598,307.0172,103,74.5154,35.8127,52.7738,387.2825,0.6041,9.915,143.2497,0,8.5324,43,6.6203,1.0975,0
61.9474,1.123,0.6163,158.0133,464.9762,91,76.3224,49.3584,35.3942,176.3741,0.6441,7.4505,71.6995,0,8.1242,35,3.7084,0.962,0
58.3661,1.7501,-0.2935,174.2233,389.2707,96,70.7963,58.9645,59.2194,158.5891,0.7595,6.2634,97.8037,0,7.3468,37,5.3988,0.886,0
39.3376,0.3021,0.2847,102.4145,323.4879,93,69.1221,86.9255,106.066,394.1074,0.6676,8.9093,60.9422,0,6.3248,41,6.2781,1.0648,0
49.0573,-0.6229,-0.6565,78.4493,537.1703,84,102.2105,61.8683,50.1069,519.6438,0.7293,11.4425,33.0908,0,9.8353,29,3.3914,1.0788,0
41.4562,0.9246,-0.527,-179.2571,618.4376,101,71.0534,43.9088,118.5681,355.073,0.9485,11.9737,62.136,0,9.0598,35,5.9895,1.1174,0
55.786,-0.8532,0.0559,-67.0742,590.0449,90,82.7149,30.2627,48.3311,476.8693,0.8754,10.4186,89.7398,0,10.1709,41,3.4036,1.0191,0
67.9986,0.3904,0.2543,153.0634,517.7263,84,79.143,24.9625,80.2211,185.2243,0.8544,0.3698,123.0702,0,10.2851,33,12.2957,0.9005,0
61.8106,0.6813,0.8067,-47.4711,447.1604,85,90.4867,30.367,119.3049,346.3654,0.7573,11.5926,92.099,0,5.1046,36,8.3211,1.1794,0
43.1227,-0.1081,-0.0814,-59.5514,421.307,104,81.1617,47.0105,41.7089,412.9491,0.9085,8.7981,130.0371,0,8.3774,32,7.0683,1.0413,0
51.1463,-0.9048,0.0878,13.385,630.7172,102,93.8702,74.1153,47.7822,249.1181,0.9994,7.3593,107.0504,0,8.4199,32,7.9013,0.8067,0
65.2226,-0.4546,0.0489,-18.7969,423.2749,94,78.7063,47.426,83.142,204.8734,0.7333,2.1375,77.695,1,9.0491,33,8.8335,0.9626,1
55.2427,-0.3164,0.8968,129.1672,418.9852,110,82.4533,38.7971,101.0431,289.4978,0.8671,1.5126,131.224,0,6.0842,29,8.9289,0.8921,0
